#qubits,#cycles,circuit,#nodes,#tasks,#threads,#samples,#iterations,#initialHidden,#sampleSteps,run,#hadamards,tvd,f_xeb,duration,success
4,5,1,1,1,1,50,10000,6,0,4,0,0.736932,2.296000,470.548618,True
4,5,1,1,1,1,50,100000,6,0,0,0,-,-,-,False
4,5,1,1,1,1,50,100000,6,0,1,0,-,-,-,False
4,5,1,1,1,1,50,100000,6,0,2,0,-,-,-,False
4,5,1,1,1,1,50,100000,6,0,3,0,-,-,-,False
4,5,1,1,1,1,50,100000,6,0,4,0,0.750000,1.946000,4749.184555,True
4,5,1,1,1,1,47,1000,6,0,0,0,0.549455,1.981000,45.178583,True
4,5,1,1,1,1,47,1000,6,0,1,0,0.596240,2.027000,46.713915,True
4,5,1,1,1,1,47,1000,6,0,2,0,0.932215,2.031000,45.568114,True
4,5,1,1,1,1,47,1000,6,0,3,0,0.611982,1.976000,45.253221,True
4,5,1,1,1,1,47,1000,6,0,4,0,0.529836,1.956000,48.842489,True
4,5,1,1,1,1,47,10000,6,0,0,0,0.874623,2.037000,455.058687,True
4,5,1,1,1,1,47,10000,6,0,1,0,0.339625,2.228000,452.301995,True
4,5,1,1,1,1,47,10000,6,0,2,0,0.540352,1.878000,448.360950,True
4,5,1,1,1,1,47,10000,6,0,3,0,0.874999,1.940000,453.525192,True
4,5,1,1,1,1,47,10000,6,0,4,0,0.541980,2.264000,451.291739,True
4,5,1,1,1,1,47,100000,6,0,0,0,-,-,-,False
4,5,1,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,5,1,1,1,1,47,100000,6,0,2,0,0.408105,2.205000,4499.816008,True
4,5,1,1,1,1,47,100000,6,0,3,0,-,-,-,False
4,5,1,1,1,1,47,100000,6,0,4,0,0.749515,2.331000,4542.208957,True
4,5,1,1,1,1,43,1000,6,0,0,0,0.514836,1.925000,43.639952,True
4,5,1,1,1,1,43,1000,6,0,1,0,0.513744,2.011000,41.307437,True
4,5,1,1,1,1,43,1000,6,0,2,0,0.785230,1.908000,42.183952,True
4,5,1,1,1,1,43,1000,6,0,3,0,0.530379,1.977000,42.518057,True
4,5,1,1,1,1,43,1000,6,0,4,0,0.667197,2.167000,43.387519,True
4,5,1,1,1,1,43,10000,6,0,0,0,0.793122,1.971000,430.843680,True
4,5,1,1,1,1,43,10000,6,0,1,0,0.473877,1.915000,423.222681,True
4,5,1,1,1,1,43,10000,6,0,2,0,0.749985,2.191000,434.852598,True
4,5,1,1,1,1,43,10000,6,0,3,0,0.750000,1.916000,425.441696,True
4,5,1,1,1,1,43,10000,6,0,4,0,0.965928,1.509000,431.149303,True
4,5,1,1,1,1,43,100000,6,0,0,0,0.569369,2.384000,4322.718908,True
4,5,1,1,1,1,43,100000,6,0,1,0,0.500000,2.012000,4225.108998,True
4,5,1,1,1,1,43,100000,6,0,2,0,0.750000,2.066000,4203.276785,True
4,5,1,1,1,1,43,100000,6,0,3,0,0.656280,1.991000,4280.355302,True
4,5,1,1,1,1,43,100000,6,0,4,0,0.875000,1.905000,4189.890095,True
4,5,2,1,1,1,8,1000,6,0,0,0,0.540389,1.966033,15.430983,True
4,5,2,1,1,1,8,1000,6,0,1,0,0.944353,2.086922,16.127158,True
4,5,2,1,1,1,8,1000,6,0,2,0,0.526383,2.044502,15.523694,True
4,5,2,1,1,1,8,1000,6,0,3,0,0.395309,2.069761,15.781352,True
4,5,2,1,1,1,8,1000,6,0,4,0,0.593188,2.524778,16.030442,True
4,5,2,1,1,1,8,10000,6,0,0,0,0.946538,1.945685,151.929019,True
4,5,2,1,1,1,8,10000,6,0,1,0,0.650328,1.821040,160.402121,True
4,5,2,1,1,1,8,10000,6,0,2,0,0.853179,1.629423,156.462626,True
4,5,2,1,1,1,8,10000,6,0,3,0,0.951944,1.815705,156.253566,True
4,5,2,1,1,1,8,10000,6,0,4,0,0.592532,2.049479,156.573685,True
4,5,2,1,1,1,8,100000,6,0,0,0,0.649756,2.259634,1518.181107,True
4,5,2,1,1,1,8,100000,6,0,1,0,0.652373,1.741714,1566.394247,True
4,5,2,1,1,1,8,100000,6,0,2,0,-,-,-,False
