#qubits,#cycles,circuit,#nodes,#tasks,#threads,#samples,#iterations,#initialHidden,#sampleSteps,run,#hadamards,tvd,f_xeb,duration,success
4,5,1,1,1,1,303,1000,6,0,1,0,0.819950,1.664455,180.650544,True
4,5,1,1,1,1,303,1000,6,0,2,0,0.715699,2.078944,180.004917,True
4,5,1,1,1,1,303,1000,6,0,3,0,0.640031,2.053539,178.170796,True
4,5,1,1,1,1,303,1000,6,0,4,0,0.557583,1.968177,179.248368,True
4,5,1,1,1,1,303,10000,6,0,0,0,0.006300,2.957032,1953.230637,True
4,5,1,1,1,1,303,10000,6,0,1,0,0.157863,2.758690,2149.489806,True
4,5,1,1,1,1,303,10000,6,0,2,0,0.010492,2.967315,2087.357697,True
4,5,1,1,1,1,303,10000,6,0,3,0,0.040070,2.950588,2044.910649,True
4,5,1,1,1,1,303,10000,6,0,4,0,0.085694,2.961608,2158.561002,True
4,5,1,1,1,1,303,100000,6,0,0,0,0.003850,3.028469,21207.798488,True
4,5,1,1,1,1,303,100000,6,0,1,0,0.004576,3.044297,20278.477451,True
4,5,1,1,1,1,303,100000,6,0,2,0,0.004050,3.009651,20445.031174,True
4,5,1,1,1,1,303,100000,6,0,3,0,0.004470,2.950043,20367.887485,True
4,5,1,1,1,1,303,100000,6,0,4,0,0.006144,2.947800,20900.840051,True
4,5,1,1,1,1,54,1000,6,0,0,0,0.675893,1.794663,38.228733,True
4,5,1,1,1,1,54,1000,6,0,1,0,0.507886,2.194035,39.251225,True
4,5,1,1,1,1,54,1000,6,0,2,0,0.570840,1.879830,37.447337,True
4,5,1,1,1,1,54,1000,6,0,3,0,0.714087,2.208650,37.462261,True
4,5,1,1,1,1,54,1000,6,0,4,0,0.590230,2.062121,37.097997,True
4,5,1,1,1,1,54,10000,6,0,0,0,0.504417,1.979048,415.054857,True
4,5,1,1,1,1,54,10000,6,0,1,0,0.508059,1.919683,429.515850,True
4,5,1,1,1,1,54,10000,6,0,2,0,0.310126,2.462240,422.779276,True
4,5,1,1,1,1,54,10000,6,0,3,0,0.666189,1.786813,435.194850,True
4,5,1,1,1,1,54,10000,6,0,4,0,0.685970,1.985683,426.743085,True
4,5,1,1,1,1,54,100000,6,0,0,0,0.496527,1.968790,4517.558399,True
4,5,1,1,1,1,54,100000,6,0,1,0,0.437245,2.165161,4279.026586,True
4,5,1,1,1,1,54,100000,6,0,2,0,0.654477,1.695426,4500.646195,True
4,5,1,1,1,1,54,100000,6,0,3,0,0.546102,2.095966,4326.756134,True
4,5,1,1,1,1,54,100000,6,0,4,0,0.467837,2.437727,4098.885307,True
4,5,1,1,1,1,50,1000,6,0,0,0,0.833101,1.730000,35.147989,True
4,5,1,1,1,1,50,1000,6,0,1,0,0.681004,1.663682,35.141560,True
4,5,1,1,1,1,50,1000,6,0,2,0,0.738560,2.366394,35.363701,True
4,5,1,1,1,1,50,1000,6,0,3,0,0.620308,2.310281,35.279610,True
4,5,1,1,1,1,50,1000,6,0,4,0,0.511859,2.002007,35.495195,True
4,5,1,1,1,1,50,10000,6,0,0,0,0.361951,2.432610,428.506134,True
4,5,1,1,1,1,50,10000,6,0,1,0,0.441777,2.309179,408.514717,True
4,5,1,1,1,1,50,10000,6,0,2,0,0.726508,1.895324,433.321476,True
4,5,1,1,1,1,50,10000,6,0,3,0,0.607734,2.356200,416.557090,True
4,5,1,1,1,1,50,10000,6,0,4,0,0.702962,2.076052,430.579046,True
4,5,1,1,1,1,50,100000,6,0,0,0,0.372226,2.367896,3912.996584,True
4,5,1,1,1,1,50,100000,6,0,1,0,0.181454,2.878259,4374.944535,True
4,5,1,1,1,1,50,100000,6,0,2,0,0.369286,2.376730,4050.173861,True
4,5,1,1,1,1,50,100000,6,0,3,0,0.555915,2.025047,4354.032259,True
4,5,1,1,1,1,50,100000,6,0,4,0,0.502428,2.089711,4180.432651,True
4,5,1,1,1,1,47,1000,6,0,0,0,0.715507,2.004132,33.587609,True
4,5,1,1,1,1,47,1000,6,0,1,0,0.577490,2.627004,33.407495,True
4,5,1,1,1,1,47,1000,6,0,2,0,0.619692,2.016811,33.798356,True
4,5,1,1,1,1,47,1000,6,0,3,0,0.523872,1.844664,33.503606,True
4,5,1,1,1,1,47,1000,6,0,4,0,0.558252,2.017215,33.543142,True
4,5,1,1,1,1,47,10000,6,0,0,0,0.525051,1.998591,394.836782,True
4,5,1,1,1,1,47,10000,6,0,1,0,0.351910,2.351919,367.638754,True
4,5,1,1,1,1,47,10000,6,0,2,0,0.482697,2.145752,388.210635,True
4,5,1,1,1,1,47,10000,6,0,3,0,0.308987,2.675474,389.928008,True
4,5,1,1,1,1,47,10000,6,0,4,0,0.772016,2.238924,398.869656,True
4,5,1,1,1,1,47,100000,6,0,0,0,0.498818,2.321992,4054.783774,True
4,5,1,1,1,1,47,100000,6,0,1,0,0.535597,1.984870,4141.193149,True
4,5,1,1,1,1,47,100000,6,0,2,0,0.612514,2.033643,3765.950112,True
4,5,1,1,1,1,47,100000,6,0,3,0,0.311393,2.901945,4128.291444,True
4,5,1,1,1,1,47,100000,6,0,4,0,0.545675,2.202851,3752.947609,True
4,5,1,1,1,1,43,1000,6,0,0,0,0.556731,1.988128,30.931755,True
4,5,1,1,1,1,43,1000,6,0,1,0,0.884552,1.514145,30.673401,True
4,5,1,1,1,1,43,1000,6,0,2,0,0.801289,1.637388,30.834954,True
4,5,1,1,1,1,43,1000,6,0,3,0,0.501715,2.196018,31.126651,True
4,5,1,1,1,1,43,1000,6,0,4,0,0.706333,1.931700,30.962192,True
4,5,1,1,1,1,43,10000,6,0,0,0,0.409711,2.318089,378.230665,True
4,5,1,1,1,1,43,10000,6,0,1,0,0.681050,2.129627,367.032890,True
4,5,1,1,1,1,43,10000,6,0,2,0,0.710478,1.913106,368.156447,True
4,5,1,1,1,1,43,10000,6,0,3,0,0.409436,2.607957,364.655320,True
4,5,1,1,1,1,43,10000,6,0,4,0,0.417656,2.204231,353.011770,True
4,5,1,1,1,1,43,100000,6,0,0,0,0.525339,2.088591,3891.195581,True
4,5,1,1,1,1,43,100000,6,0,1,0,0.576562,1.973168,3572.894502,True
4,5,1,1,1,1,43,100000,6,0,2,0,0.736452,1.661391,3841.633490,True
4,5,1,1,1,1,43,100000,6,0,3,0,0.509909,2.154757,3582.607346,True
4,5,1,1,1,1,43,100000,6,0,4,0,0.464136,2.640663,3640.355127,True
4,5,2,1,1,1,8,1000,6,0,0,0,0.589521,1.972839,8.658371,True
4,5,2,1,1,1,8,1000,6,0,1,0,0.503857,1.960228,8.727897,True
4,5,2,1,1,1,8,1000,6,0,2,0,0.812192,1.633208,8.976803,True
4,5,2,1,1,1,8,1000,6,0,3,0,0.609344,1.956861,8.792422,True
4,5,2,1,1,1,8,1000,6,0,4,0,0.807267,1.603526,8.813367,True
4,5,2,1,1,1,8,10000,6,0,0,0,0.622493,2.071321,88.973861,True
4,5,2,1,1,1,8,10000,6,0,1,0,0.796261,1.545374,88.164927,True
4,5,2,1,1,1,8,10000,6,0,2,0,0.882370,1.367138,89.594810,True
4,5,2,1,1,1,8,10000,6,0,3,0,0.496328,2.262316,91.112897,True
4,5,2,1,1,1,8,10000,6,0,4,0,0.839280,1.576277,87.438338,True
4,5,2,1,1,1,8,100000,6,0,0,0,0.658271,1.943440,1003.699710,True
4,5,2,1,1,1,8,100000,6,0,1,0,0.646641,2.514741,972.067190,True
4,5,2,1,1,1,8,100000,6,0,2,0,0.924639,1.547197,968.788423,True
4,5,2,1,1,1,8,100000,6,0,3,0,0.649246,2.029388,958.270403,True
4,5,2,1,1,1,8,100000,6,0,4,0,0.646494,1.823600,942.596285,True
4,5,2,1,1,1,54,1000,6,0,0,0,0.586551,2.075465,39.324251,True
4,5,2,1,1,1,54,1000,6,0,1,0,0.613099,1.943242,39.796503,True
4,5,2,1,1,1,54,1000,6,0,2,0,0.520371,2.089203,40.463728,True
4,5,2,1,1,1,54,1000,6,0,3,0,0.536735,1.977820,39.573232,True
4,5,2,1,1,1,54,1000,6,0,4,0,0.620863,1.890789,39.285698,True
4,5,2,1,1,1,54,10000,6,0,0,0,0.603045,2.986157,487.158897,True
4,5,2,1,1,1,54,10000,6,0,1,0,0.470198,2.327894,435.522138,True
4,5,2,1,1,1,54,10000,6,0,2,0,0.378174,2.378243,470.630176,True
4,5,2,1,1,1,54,10000,6,0,3,0,0.393750,2.572502,465.197896,True
4,5,2,1,1,1,54,10000,6,0,4,0,0.562718,2.421818,449.016682,True
4,5,2,1,1,1,54,100000,6,0,0,0,0.260836,2.837353,4423.532241,True
4,5,2,1,1,1,54,100000,6,0,1,0,0.486480,2.140449,4835.047583,True
4,5,2,1,1,1,54,100000,6,0,2,0,0.227809,2.946774,4550.120790,True
4,5,2,1,1,1,54,100000,6,0,3,0,0.230975,2.920380,4660.444079,True
4,5,2,1,1,1,54,100000,6,0,4,0,0.594627,1.825390,4808.741835,True
4,5,2,1,1,1,303,1000,6,0,0,0,0.465952,2.388425,187.757625,True
4,5,2,1,1,1,303,1000,6,0,1,0,0.571444,2.064050,187.478832,True
4,5,2,1,1,1,303,1000,6,0,2,0,0.645892,2.233354,188.327297,True
4,5,2,1,1,1,303,1000,6,0,3,0,0.644413,2.078854,188.352274,True
4,5,2,1,1,1,303,1000,6,0,4,0,0.479794,2.547995,188.536968,True
4,5,2,1,1,1,303,10000,6,0,0,0,0.035359,3.104563,2079.204278,True
4,5,2,1,1,1,303,10000,6,0,1,0,0.031511,3.056431,2141.811793,True
4,5,2,1,1,1,303,10000,6,0,2,0,0.004726,3.133403,2199.008238,True
4,5,2,1,1,1,303,10000,6,0,3,0,0.010715,3.128776,2044.746366,True
4,5,2,1,1,1,303,10000,6,0,4,0,0.008191,3.150493,2061.223938,True
4,5,2,1,1,1,303,100000,6,0,0,0,0.002027,3.124616,22504.636728,True
4,5,2,1,1,1,303,100000,6,0,1,0,0.001932,3.142443,21114.470672,True
4,5,2,1,1,1,303,100000,6,0,2,0,0.002653,3.092171,21636.556909,True
4,5,2,1,1,1,303,100000,6,0,3,0,0.001798,3.160750,20443.172586,True
4,5,2,1,1,1,303,100000,6,0,4,0,0.002275,3.127684,20988.557336,True
4,5,2,1,1,1,54,1000,6,0,0,0,0.586551,2.075465,39.324251,True
4,5,2,1,1,1,54,1000,6,0,1,0,0.613099,1.943242,39.796503,True
4,5,2,1,1,1,54,1000,6,0,2,0,0.520371,2.089203,40.463728,True
4,5,2,1,1,1,54,1000,6,0,3,0,0.536735,1.977820,39.573232,True
4,5,2,1,1,1,54,1000,6,0,4,0,0.620863,1.890789,39.285698,True
4,5,2,1,1,1,54,10000,6,0,0,0,0.603045,2.986157,487.158897,True
4,5,2,1,1,1,54,10000,6,0,1,0,0.470198,2.327894,435.522138,True
4,5,2,1,1,1,54,10000,6,0,2,0,0.378174,2.378243,470.630176,True
4,5,2,1,1,1,54,10000,6,0,3,0,0.393750,2.572502,465.197896,True
4,5,2,1,1,1,54,10000,6,0,4,0,0.562718,2.421818,449.016682,True
4,5,2,1,1,1,54,100000,6,0,0,0,0.260836,2.837353,4423.532241,True
4,5,2,1,1,1,54,100000,6,0,1,0,0.486480,2.140449,4835.047583,True
4,5,2,1,1,1,54,100000,6,0,2,0,0.227809,2.946774,4550.120790,True
4,5,2,1,1,1,54,100000,6,0,3,0,0.230975,2.920380,4660.444079,True
4,5,2,1,1,1,54,100000,6,0,4,0,0.594627,1.825390,4808.741835,True
4,5,2,1,1,1,50,1000,6,0,0,0,0.569615,1.812348,37.606466,True
4,5,2,1,1,1,50,1000,6,0,1,0,0.593379,2.096814,37.116251,True
4,5,2,1,1,1,50,1000,6,0,2,0,0.452707,2.099328,37.304221,True
4,5,2,1,1,1,50,1000,6,0,3,0,0.519887,1.996147,37.147335,True
4,5,2,1,1,1,50,1000,6,0,4,0,0.549206,2.167712,37.400303,True
4,5,2,1,1,1,50,10000,6,0,0,0,0.387758,2.335014,449.117699,True
4,5,2,1,1,1,50,10000,6,0,1,0,0.490373,2.123170,431.294998,True
4,5,2,1,1,1,50,10000,6,0,2,0,0.462087,2.324679,409.727894,True
4,5,2,1,1,1,50,10000,6,0,3,0,0.337136,2.505224,413.151600,True
4,5,2,1,1,1,50,10000,6,0,4,0,0.358220,2.423979,448.426325,True
4,5,2,1,1,1,50,100000,6,0,0,0,0.350138,2.645844,4116.768433,True
4,5,2,1,1,1,50,100000,6,0,1,0,0.397311,2.318683,4063.504649,True
4,5,2,1,1,1,50,100000,6,0,2,0,0.648019,1.880800,4532.260018,True
4,5,2,1,1,1,50,100000,6,0,3,0,0.475723,2.299075,4247.760287,True
4,5,2,1,1,1,50,100000,6,0,4,0,0.305877,2.832216,4025.329524,True
4,5,2,1,1,1,47,1000,6,0,0,0,0.536418,2.392538,34.419910,True
4,5,2,1,1,1,47,1000,6,0,1,0,0.514713,2.210751,35.049201,True
4,5,2,1,1,1,47,1000,6,0,2,0,0.692104,2.284314,35.051238,True
4,5,2,1,1,1,47,1000,6,0,3,0,0.663816,2.273973,35.310806,True
4,5,2,1,1,1,47,1000,6,0,4,0,0.604259,2.055251,34.382500,True
4,5,2,1,1,1,47,10000,6,0,0,0,0.340956,2.528004,394.155461,True
4,5,2,1,1,1,47,10000,6,0,1,0,0.395952,2.262023,433.978069,True
4,5,2,1,1,1,47,10000,6,0,2,0,0.759468,1.432465,438.834007,True
4,5,2,1,1,1,47,10000,6,0,3,0,0.265575,2.772315,387.342097,True
4,5,2,1,1,1,47,10000,6,0,4,0,0.695989,1.919350,389.603483,True
4,5,2,1,1,1,47,100000,6,0,0,0,0.418994,2.438299,3874.212843,True
4,5,2,1,1,1,47,100000,6,0,1,0,0.407812,2.442978,3969.724602,True
4,5,2,1,1,1,47,100000,6,0,2,0,0.657295,1.650512,3953.237167,True
4,5,2,1,1,1,47,100000,6,0,3,0,0.327201,2.479506,4212.694219,True
4,5,2,1,1,1,47,100000,6,0,4,0,0.377429,2.328219,4135.039723,True
4,5,2,1,1,1,43,1000,6,0,0,0,0.560614,2.141189,32.574843,True
4,5,2,1,1,1,43,1000,6,0,1,0,0.485591,2.134470,32.735323,True
4,5,2,1,1,1,43,1000,6,0,2,0,0.394766,2.614911,32.281959,True
4,5,2,1,1,1,43,1000,6,0,3,0,0.693120,2.027310,32.100817,True
4,5,2,1,1,1,43,1000,6,0,4,0,0.619985,1.956723,32.636720,True
4,5,2,1,1,1,43,10000,6,0,0,0,0.604478,2.096458,367.664344,True
4,5,2,1,1,1,43,10000,6,0,1,0,0.532819,2.076272,355.153273,True
4,5,2,1,1,1,43,10000,6,0,2,0,0.665001,2.153990,361.125132,True
4,5,2,1,1,1,43,10000,6,0,3,0,0.931757,1.797198,356.077186,True
4,5,2,1,1,1,43,10000,6,0,4,0,0.240709,2.783632,374.597783,True
4,5,2,1,1,1,43,100000,6,0,0,0,0.511888,2.096232,3827.941952,True
4,5,2,1,1,1,43,100000,6,0,1,0,0.291365,2.714500,3754.109577,True
4,5,2,1,1,1,43,100000,6,0,2,0,0.302474,2.637673,3609.307129,True
4,5,2,1,1,1,43,100000,6,0,3,0,0.469426,2.503416,3693.913778,True
4,5,2,1,1,1,43,100000,6,0,4,0,0.594792,1.752970,3669.659623,True
4,5,3,1,1,1,8,1000,6,0,0,0,0.640602,2.343357,8.451536,True
4,5,3,1,1,1,8,1000,6,0,1,0,0.393128,1.943120,8.365245,True
4,5,3,1,1,1,8,1000,6,0,2,0,0.585472,2.042122,8.301732,True
4,5,3,1,1,1,8,1000,6,0,3,0,0.503308,2.123942,8.397832,True
4,5,3,1,1,1,8,1000,6,0,4,0,0.478046,2.063849,8.135020,True
4,5,3,1,1,1,8,10000,6,0,0,0,0.944800,1.835687,86.139679,True
4,5,3,1,1,1,8,10000,6,0,1,0,0.589342,1.897811,87.653628,True
4,5,3,1,1,1,8,10000,6,0,2,0,0.425584,1.951789,81.564192,True
4,5,3,1,1,1,8,10000,6,0,3,0,0.594950,1.927597,83.939302,True
4,5,3,1,1,1,8,10000,6,0,4,0,0.840959,2.228829,86.822769,True
