#qubits,#cycles,circuit,#nodes,#tasks,#threads,#samples,#iterations,#initialHidden,#sampleSteps,run,#hadamards,tvd,f_xeb,duration,success
4,5,1,1,1,1,47,1000,6,0,4,0,0.649340,1.913584,8.685998,True
4,5,1,1,1,1,47,10000,6,0,0,0,0.937500,1.472235,96.933394,True
4,5,1,1,1,1,47,10000,6,0,1,0,0.812500,2.352130,99.081507,True
4,5,1,1,1,1,47,10000,6,0,2,0,0.652968,2.279632,100.911739,True
4,5,1,1,1,1,47,10000,6,0,3,0,0.370351,2.518502,98.333077,True
4,5,1,1,1,1,47,10000,6,0,4,0,0.963388,1.474871,96.417291,True
4,5,1,1,1,1,47,100000,6,0,0,0,0.884232,1.571141,972.081703,True
4,5,1,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,5,1,1,1,1,47,100000,6,0,2,0,0.735217,1.744696,994.802758,True
4,5,1,1,1,1,47,100000,6,0,3,0,-,-,-,False
4,5,1,1,1,1,47,100000,6,0,4,0,-,-,-,False
4,5,1,1,1,1,43,1000,6,0,0,0,0.601897,1.896767,8.417072,True
4,5,1,1,1,1,43,1000,6,0,1,0,0.609311,2.422960,8.050944,True
4,5,1,1,1,1,43,1000,6,0,2,0,0.828660,1.682201,8.276207,True
4,5,1,1,1,1,43,1000,6,0,3,0,0.497602,3.152126,9.403433,True
4,5,1,1,1,1,43,1000,6,0,4,0,0.775700,2.907308,8.092292,True
4,5,1,1,1,1,43,10000,6,0,0,0,0.857523,1.480386,94.576906,True
4,5,1,1,1,1,43,10000,6,0,1,0,0.994638,1.470347,89.490664,True
4,5,1,1,1,1,43,10000,6,0,2,0,0.364144,2.595354,91.874301,True
4,5,1,1,1,1,43,10000,6,0,3,0,0.624983,2.549706,93.607688,True
4,5,1,1,1,1,43,10000,6,0,4,0,0.545438,2.077326,92.073694,True
4,5,1,1,1,1,43,100000,6,0,0,0,-,-,-,False
4,5,1,1,1,1,43,100000,6,0,1,0,0.755595,1.400020,931.008867,True
4,5,1,1,1,1,43,100000,6,0,2,0,-,-,-,False
4,5,1,1,1,1,43,100000,6,0,3,0,0.772694,2.297149,927.742610,True
4,5,1,1,1,1,43,100000,6,0,4,0,0.523824,2.263507,941.630626,True
4,5,2,1,1,1,8,1000,6,0,0,0,0.852527,1.839322,2.914825,True
4,5,2,1,1,1,8,1000,6,0,1,0,0.838381,1.440905,3.009352,True
4,5,2,1,1,1,8,1000,6,0,2,0,0.546135,2.863840,3.024381,True
4,5,2,1,1,1,8,1000,6,0,3,0,0.717781,1.851831,2.831274,True
4,5,2,1,1,1,8,1000,6,0,4,0,0.923939,1.997458,2.988908,True
4,5,2,1,1,1,8,10000,6,0,0,0,0.718881,2.581330,31.673371,True
4,5,2,1,1,1,8,10000,6,0,1,0,0.874687,1.896167,29.793201,True
4,5,2,1,1,1,8,10000,6,0,2,0,0.856921,1.975691,32.801253,True
4,5,2,1,1,1,8,10000,6,0,3,0,0.727244,2.004640,31.685144,True
4,5,2,1,1,1,8,10000,6,0,4,0,0.677209,1.778804,33.405901,True
4,5,2,1,1,1,8,100000,6,0,0,0,0.650414,2.323375,332.149653,True
4,5,2,1,1,1,8,100000,6,0,1,0,0.788901,2.887225,330.353447,True
4,5,2,1,1,1,8,100000,6,0,2,0,0.726595,2.522619,318.771840,True
4,5,2,1,1,1,8,100000,6,0,3,0,0.636520,2.220240,323.198898,True
4,5,2,1,1,1,8,100000,6,0,4,0,0.775165,2.481801,319.091881,True
4,5,2,1,1,1,54,1000,6,0,0,0,0.727684,1.760897,11.593601,True
4,5,2,1,1,1,54,1000,6,0,1,0,0.743243,1.947172,16.175924,True
4,5,2,1,1,1,54,1000,6,0,2,0,0.629555,2.528205,16.141663,True
4,5,2,1,1,1,54,1000,6,0,3,0,0.808400,1.793324,16.389848,True
4,5,2,1,1,1,54,1000,6,0,4,0,0.664701,1.562895,10.591952,True
4,5,2,1,1,1,54,10000,6,0,0,0,0.692332,1.959645,106.203917,True
4,5,2,1,1,1,54,10000,6,0,1,0,0.750000,2.104426,101.388477,True
4,5,2,1,1,1,54,10000,6,0,2,0,0.948089,1.990487,106.525272,True
4,5,2,1,1,1,54,10000,6,0,3,0,0.867040,1.583712,103.988524,True
4,5,2,1,1,1,54,10000,6,0,4,0,0.750000,2.076154,104.051747,True
4,5,2,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,54,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,54,100000,6,0,3,0,0.510978,2.489105,1026.595684,True
4,5,2,1,1,1,54,100000,6,0,4,0,0.541213,2.372796,1048.571920,True
4,5,2,1,1,1,303,1000,6,0,0,0,0.673141,1.679547,38.593033,True
4,5,2,1,1,1,303,1000,6,0,1,0,0.571191,2.202534,37.877327,True
4,5,2,1,1,1,303,1000,6,0,2,0,0.770389,1.833632,38.929285,True
4,5,2,1,1,1,303,1000,6,0,3,0,0.652899,1.851833,40.524223,True
4,5,2,1,1,1,303,1000,6,0,4,0,0.724323,1.661476,38.597249,True
4,5,2,1,1,1,303,10000,6,0,0,0,0.968750,2.039399,410.225411,True
4,5,2,1,1,1,303,10000,6,0,1,0,0.812500,2.498546,411.741322,True
4,5,2,1,1,1,303,10000,6,0,2,0,0.647938,1.918615,427.282264,True
4,5,2,1,1,1,303,10000,6,0,3,0,0.310363,2.472891,425.881818,True
4,5,2,1,1,1,303,10000,6,0,4,0,0.293615,2.662999,423.083906,True
4,5,2,1,1,1,303,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,303,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,303,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,303,100000,6,0,3,0,-,-,-,False
4,5,2,1,1,1,303,100000,6,0,4,0,-,-,-,False
4,5,2,1,1,1,54,1000,6,0,0,0,0.727684,1.760897,11.593601,True
4,5,2,1,1,1,54,1000,6,0,1,0,0.743243,1.947172,16.175924,True
4,5,2,1,1,1,54,1000,6,0,2,0,0.629555,2.528205,16.141663,True
4,5,2,1,1,1,54,1000,6,0,3,0,0.808400,1.793324,16.389848,True
4,5,2,1,1,1,54,1000,6,0,4,0,0.664701,1.562895,10.591952,True
4,5,2,1,1,1,54,10000,6,0,0,0,0.692332,1.959645,106.203917,True
4,5,2,1,1,1,54,10000,6,0,1,0,0.750000,2.104426,101.388477,True
4,5,2,1,1,1,54,10000,6,0,2,0,0.948089,1.990487,106.525272,True
4,5,2,1,1,1,54,10000,6,0,3,0,0.867040,1.583712,103.988524,True
4,5,2,1,1,1,54,10000,6,0,4,0,0.750000,2.076154,104.051747,True
4,5,2,1,1,1,54,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,54,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,54,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,54,100000,6,0,3,0,0.510978,2.489105,1026.595684,True
4,5,2,1,1,1,54,100000,6,0,4,0,0.541213,2.372796,1048.571920,True
4,5,2,1,1,1,50,1000,6,0,0,0,0.685302,2.072414,9.008554,True
4,5,2,1,1,1,50,1000,6,0,1,0,0.719904,1.885326,9.147475,True
4,5,2,1,1,1,50,1000,6,0,2,0,0.921226,1.427864,8.816386,True
4,5,2,1,1,1,50,1000,6,0,3,0,0.701564,1.836755,8.994931,True
4,5,2,1,1,1,50,1000,6,0,4,0,0.751210,1.663606,8.777874,True
4,5,2,1,1,1,50,10000,6,0,0,0,0.428804,2.189943,96.897212,True
4,5,2,1,1,1,50,10000,6,0,1,0,0.786603,2.775911,98.479650,True
4,5,2,1,1,1,50,10000,6,0,2,0,0.793213,2.220938,93.004621,True
4,5,2,1,1,1,50,10000,6,0,3,0,0.914412,1.690554,96.183963,True
4,5,2,1,1,1,50,10000,6,0,4,0,0.360034,2.418855,94.995991,True
4,5,2,1,1,1,50,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,50,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,50,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,50,100000,6,0,3,0,-,-,-,False
4,5,2,1,1,1,50,100000,6,0,4,0,-,-,-,False
4,5,2,1,1,1,47,1000,6,0,0,0,0.733547,1.900223,8.745852,True
4,5,2,1,1,1,47,1000,6,0,1,0,0.661197,1.821336,8.674976,True
4,5,2,1,1,1,47,1000,6,0,2,0,0.759234,1.514138,8.474455,True
4,5,2,1,1,1,47,1000,6,0,3,0,0.742054,1.989442,8.329961,True
4,5,2,1,1,1,47,1000,6,0,4,0,0.629572,2.473803,8.330854,True
4,5,2,1,1,1,47,10000,6,0,0,0,0.724098,1.977169,90.305569,True
4,5,2,1,1,1,47,10000,6,0,1,0,0.817862,3.103001,90.971108,True
4,5,2,1,1,1,47,10000,6,0,2,0,0.937500,1.463098,91.279738,True
4,5,2,1,1,1,47,10000,6,0,3,0,0.700967,2.234853,97.194314,True
4,5,2,1,1,1,47,10000,6,0,4,0,0.817862,3.124114,94.837154,True
4,5,2,1,1,1,47,100000,6,0,0,0,0.785462,2.102098,920.974056,True
4,5,2,1,1,1,47,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,47,100000,6,0,2,0,-,-,-,False
4,5,2,1,1,1,47,100000,6,0,3,0,-,-,-,False
4,5,2,1,1,1,47,100000,6,0,4,0,0.609707,1.840473,973.041072,True
4,5,2,1,1,1,43,1000,6,0,0,0,0.550143,2.363968,8.760210,True
4,5,2,1,1,1,43,1000,6,0,1,0,0.739338,1.986497,8.040169,True
4,5,2,1,1,1,43,1000,6,0,2,0,0.806251,1.571925,9.530891,True
4,5,2,1,1,1,43,1000,6,0,3,0,0.709547,1.974686,9.037634,True
4,5,2,1,1,1,43,1000,6,0,4,0,0.527931,2.105255,9.666163,True
4,5,2,1,1,1,43,10000,6,0,0,0,0.602909,3.164837,93.126681,True
4,5,2,1,1,1,43,10000,6,0,1,0,0.476495,2.373044,91.489084,True
4,5,2,1,1,1,43,10000,6,0,2,0,0.963176,1.437320,91.874711,True
4,5,2,1,1,1,43,10000,6,0,3,0,0.789265,2.139553,85.207496,True
4,5,2,1,1,1,43,10000,6,0,4,0,0.642694,2.104912,89.320453,True
4,5,2,1,1,1,43,100000,6,0,0,0,-,-,-,False
4,5,2,1,1,1,43,100000,6,0,1,0,-,-,-,False
4,5,2,1,1,1,43,100000,6,0,2,0,0.873636,1.857111,877.942113,True
4,5,2,1,1,1,43,100000,6,0,3,0,0.573223,2.964219,880.392994,True
4,5,2,1,1,1,43,100000,6,0,4,0,-,-,-,False
4,5,3,1,1,1,8,1000,6,0,0,0,0.929846,1.381082,2.703535,True
4,5,3,1,1,1,8,1000,6,0,1,0,0.641741,2.618866,2.818191,True
4,5,3,1,1,1,8,1000,6,0,2,0,0.784812,2.167601,2.787780,True
4,5,3,1,1,1,8,1000,6,0,3,0,0.953676,1.425987,2.730078,True
4,5,3,1,1,1,8,1000,6,0,4,0,0.884964,1.422801,2.888784,True
4,5,3,1,1,1,8,10000,6,0,0,0,0.476858,2.311681,28.886482,True
4,5,3,1,1,1,8,10000,6,0,1,0,0.585892,2.378906,30.624727,True
4,5,3,1,1,1,8,10000,6,0,2,0,0.633887,2.102271,28.757475,True
4,5,3,1,1,1,8,10000,6,0,3,0,0.548146,2.145308,28.913918,True
4,5,3,1,1,1,8,10000,6,0,4,0,0.958883,1.541009,32.459903,True
4,5,3,1,1,1,8,100000,6,0,0,0,0.705781,1.923373,294.481781,True
4,5,3,1,1,1,8,100000,6,0,1,0,0.711172,1.915219,299.206326,True
4,5,3,1,1,1,8,100000,6,0,2,0,0.990870,1.905668,322.907908,True
4,5,3,1,1,1,8,100000,6,0,3,0,0.809356,1.671721,296.736272,True
4,5,3,1,1,1,8,100000,6,0,4,0,0.602436,2.332042,285.720043,True
4,5,3,1,1,1,54,1000,6,0,0,0,0.749623,1.797676,9.047142,True
4,5,3,1,1,1,54,1000,6,0,1,0,0.641574,1.964716,8.589723,True
4,5,3,1,1,1,54,1000,6,0,2,0,0.833160,1.697770,9.538052,True
4,5,3,1,1,1,54,1000,6,0,3,0,0.384430,2.350244,9.014480,True
4,5,3,1,1,1,54,1000,6,0,4,0,0.564197,1.996722,9.017382,True
4,5,3,1,1,1,54,10000,6,0,0,0,0.684512,1.918183,102.853209,True
4,5,3,1,1,1,54,10000,6,0,1,0,0.094147,2.892548,99.733866,True
